t_sec,ABack_x,ABack_y,ABack_z
963.59,0.789063,-0.788086,1.987305
963.6,0.953613,-0.784668,1.777344
963.61,1.04834,-0.55957,1.501465
963.62,1.116211,-0.474609,0.974121
963.63,1.106934,-0.503418,0.751953
963.64,1.119141,-0.536621,0.411133
963.65,1.123535,-0.490723,0.21875
963.66,1.077637,-0.385254,0.123047
963.67,0.869629,-0.244141,0.045898
963.68,0.660645,-0.046875,-0.145996
963.69,0.536133,0.251953,-0.139648
963.7,0.351563,0.468262,0.011719
963.71,0.183105,0.598633,0.053711
963.72,0.006348,0.818848,0.035645
963.73,-0.172852,0.950195,-0.031738
963.74,-0.224121,0.960449,0.018555
963.75,-0.097168,1.008789,0.619141
963.76,-0.028809,1.097168,1.199219
963.77,0.111816,0.73291,1.157227
963.78,0.547852,0.280762,1.434082
963.79,0.762207,0.050293,1.957031
963.8,0.650879,0.071777,2.234863
963.81,0.665527,0.1875,2.00293
963.82,0.894531,0.050781,1.831055
963.83,1.138672,-0.252441,1.686523
963.84,1.239746,-0.520508,1.48291
963.85,1.213379,-0.713867,1.280273
963.86,1.057129,-0.875488,1.03125
963.87,0.842773,-0.797363,0.663574
963.88,0.607422,-0.603516,0.369141
963.89,0.464355,-0.316406,0.009766
963.9,0.284668,-0.002441,-0.228027
963.91,0.132324,0.162109,-0.254395
963.92,0.000977,0.330566,-0.305176
963.93,-0.207031,0.46582,-0.136719
963.94,-0.347168,0.475098,-0.041992
963.95,-0.422363,0.54248,0.141113
963.96,-0.531738,0.712402,0.651367
963.97,-0.680176,0.811523,1.26123
963.98,-0.557129,0.623047,1.430664
963.99,-0.432617,0.38916,1.589844
964.0,0.066895,-0.199707,1.821777
964.01,0.470703,-0.537109,2.148926
964.02,0.869141,-0.731934,2.080566
964.03,1.045898,-0.627441,1.772949
964.04,1.035156,-0.462402,1.358887
964.05,1.065918,-0.43457,0.882813
964.06,1.187988,-0.467285,0.673828
964.07,1.240234,-0.46875,0.394043
964.08,1.233398,-0.413574,0.244141
964.09,1.049316,-0.357422,0.135254
964.1,0.7213755393556832,-0.19282763309607534,-0.07509810285187718
964.11,0.6564597950099724,0.16330853126418904,-0.18402171168247472
964.12,0.4873412397022997,0.35743107005789165,-0.2104179749777698
964.13,0.16322138176852774,0.4676603563640005,0.012793910134320213
964.14,0.003039487480189007,0.714096318310579,-0.03397682306082356
964.15,-0.11110352789642042,0.928886705745672,-0.015038983794803895
964.16,-0.3519045598785411,0.8904848846131035,0.13677570214698476
964.17,-0.398858255711535,0.7717742916522481,0.28957908909454433
964.18,-0.2183648374999999,0.8187558125000001,0.5968263
964.19,-0.09865934346424854,0.6780122172600411,0.6328341738962202
964.2,0.39090046064345213,0.35590240330838196,0.5877601197715897
964.21,0.7496852723769163,0.23595011579934533,0.7764755221379904
964.22,0.8109992622312405,0.19406131127281195,0.9874338103015267
964.23,1.0475969880814597,0.22063362852398744,1.076521599543226
964.24,1.4638604207493635,0.1886205914735955,1.08411802430643
964.25,1.885295263712158,0.047695162306361116,1.110148811818634
964.26,2.120547216726778,-0.15334934983092224,1.0159283960098975
964.27,2.0074041874999997,-0.39495875,0.9233889
964.28,1.7832805591714624,-0.6341157831185914,0.8376955377978892
964.29,1.566291302276958,-0.8779275228073622,0.7563975392212163
964.3,1.296348735584347,-0.9542617047941037,0.5786631045505902
964.31,0.9952075384958474,-0.8699246570235037,0.25431313470811545
964.32,0.7232898086095942,-0.6144865349341239,0.10272347198927209
964.33,0.5109220937180174,-0.39203457651045637,-0.12841267991345495
964.34,0.2856830182214565,-0.022665142856608755,-0.26551012870656115
964.35,-0.09874844257692761,0.3754298279912413,-0.30160097932705
964.36,-0.441406,0.535645,-0.194824
964.37,-0.655762,0.573242,-0.20459
964.38,-0.714844,0.572754,-0.070801
964.39,-0.678711,0.635254,0.20752
964.4,-0.731934,0.853516,0.727051
964.41,-0.799316,0.940918,1.466797
964.42,-0.790039,0.612793,1.869629
964.43,-0.391113,0.128906,1.690918
964.44,-0.082031,-0.358887,1.789063
964.45,0.346191,-0.651855,2.168945
964.46,0.861816,-0.900391,2.146973
964.47,1.133301,-0.913574,1.92627
964.48,1.160645,-0.699219,1.415527
964.49,1.20459,-0.549316,0.945801
964.5,1.336426,-0.496582,0.867676
964.51,1.433105,-0.445313,0.435547
964.52,1.459961,-0.223633,0.35498
964.53,1.416016,-0.255371,0.167969
964.54,1.049316,-0.245117,-0.268555
964.55,0.875977,0.091309,-0.231445
964.56,0.688477,0.290527,-0.318359
964.57,0.315918,0.44043,-0.012695
964.58,0.144531,0.759277,0.061523
964.59,-0.04834,1.127441,0.186035
964.6,-0.216797,1.333984,0.194336
964.61,-0.285156,1.414551,0.379883
964.62,-0.226563,1.275391,0.498047
964.63,-0.080078,0.760254,0.533691
964.64,0.141602,0.445801,0.755859
964.65,0.248535,0.296875,0.995117
964.66,0.44873,0.291016,1.413086
964.67,0.756348,0.224609,1.64209
964.68,1.089355,0.146484,1.653809
964.69,1.357422,0.0625,1.571289
964.7,1.490723,-0.166016,1.450195
964.71,1.473633,-0.479004,1.27002
964.72,1.36377,-0.780273,1.077148
964.73,1.191895,-1.013184,0.852051
964.74,1.058105,-1.092773,0.727539
964.75,0.906738,-1.042969,0.467285
964.76,0.722168,-0.859863,0.265137
964.77,0.55127,-0.514648,-0.044434
964.78,0.294922,-0.154785,-0.114258
964.79,-0.013672,0.180664,-0.215332
964.8,-0.34668,0.466309,-0.106445
964.81,-0.566406,0.588379,-0.118164
964.82,-0.617676,0.763672,0.211914
964.83,-0.720703,1.157227,0.868652
964.84,-0.916016,1.230957,1.405762
964.85,-0.945313,0.787109,1.664551
964.86,-0.662598,0.308594,1.706543
964.87,-0.370117,-0.148926,1.886719
964.88,0.18457,-0.501953,1.964355
964.89,0.741699,-0.709961,1.942383
964.9,0.980469,-0.82666,1.774414
964.91,1.031738,-0.731934,1.412109
964.92,1.116699,-0.65918,1.098145
964.93,1.288574,-0.533691,0.84082
964.94,1.441406,-0.466309,0.596191
964.95,1.490234,-0.364746,0.381348
964.96,1.407227,-0.302734,0.243164
964.97,1.054688,-0.20459,0.019531
964.98,0.890137,0.098145,-0.183105
964.99,0.7515754284955337,0.3566295580054415,-0.27588011369030346
965.0,0.49639467892614714,0.5309501046370801,-0.28980101439703326
965.01,0.27667692166216834,0.7624379115236475,-0.06809186544481563
965.02,-0.03276693530482366,0.9557295463945124,0.17285277315951475
965.03,-0.3419321576815785,1.1364765995891508,0.25171759383063125
965.04,-0.4074643602945457,1.3464825664566524,0.4771086866994949
965.05,-0.16527634476052688,1.0945273807866633,0.2725394988447447
965.06,0.12085541788469234,0.8080830168598063,0.32936785147905523
965.07,0.3543279,0.6473998750000001,0.3937503
965.08,0.46854594563625934,0.4444903233956403,0.43863885652512646
965.09,0.7194634542137813,0.3816802782188056,0.6165156187045441
965.1,1.2453475362395843,0.4001533855191967,0.7571270530904323
965.11,1.6977919619442141,0.36461213476588816,0.8422393393954115
965.12,1.988099108756173,0.25916069491594174,0.861030916009637
965.13,2.139093383134176,0.06849676078018668,0.8588944495689532
965.14,2.135341852968397,-0.2088677636020118,0.8088870203093705
965.15,1.9008128305249907,-0.5261458919736584,0.7293999054298008
965.16,1.6333612875,-0.7846070000000002,0.6441892999999999
965.17,1.4416109744412797,-0.9964084501573821,0.5346036396731846
965.18,1.2350936171123592,-1.090158203536324,0.461907125351854
965.19,1.0052258783701629,-1.0252166996973782,0.2859809953950115
965.2,0.8503989276690669,-0.8265365797804077,-0.011918181758462404
965.21,0.5537018861685188,-0.5198820412028478,-0.09069853071743667
965.22,0.1147169829825967,-0.13664363059705886,-0.07005710612518848
965.23,-0.156131436842064,0.3215109945678767,-0.22147089669785364
965.24,-0.46459511392484987,0.6535596529391919,-0.315129812703705
965.25,-0.679688,0.748535,-0.262695
965.26,-0.731934,0.861328,-0.067383
965.27,-0.769531,1.073242,0.488281
965.28,-0.905273,1.223633,1.175293
965.29,-1.039551,0.835449,1.601074
965.3,-0.771973,0.239746,1.635742
965.31,-0.431152,-0.160645,1.722656
965.32,-0.004395,-0.441406,1.881836
965.33,0.535156,-0.64502,1.851563
965.34,0.865234,-0.705566,1.790039
965.35,1.056641,-0.667969,1.508789
965.36,1.116211,-0.465332,1.272949
965.37,1.186523,-0.443359,1.02002
965.38,1.211914,-0.405273,0.784668
965.39,1.413086,-0.381348,0.71875
965.4,1.477051,-0.397461,0.689453
965.41,1.304199,-0.415527,0.444336
965.42,1.029785,-0.413086,0.052734
965.43,0.847656,-0.089844,-0.095215
965.44,0.725586,0.123047,-0.085938
965.45,0.529297,0.293457,-0.079102
965.46,0.24707,0.487305,0.016113
965.47,0.159668,0.85498,0.119141
965.48,0.038574,1.070801,0.344727
965.49,-0.109863,1.176758,0.473145
965.5,-0.111328,1.236816,0.427734
965.51,0.046387,1.129395,0.349609
965.52,0.200684,0.89502,0.572754
965.53,0.283203,0.562988,0.773926
965.54,0.444824,0.344238,1.000977
965.55,0.717773,0.213379,1.278809
965.56,0.924316,0.125,1.583008
965.57,0.983887,0.104492,1.740723
965.58,0.955078,-0.021973,1.67627
965.59,0.963379,-0.314941,1.631348
965.6,1.024414,-0.608887,1.46582
965.61,0.987305,-0.881836,1.290039
965.62,0.943848,-1.074219,1.137695
965.63,0.868652,-1.137695,0.896973
965.64,0.71875,-1.055176,0.718262
965.65,0.539063,-0.782715,0.633789
965.66,0.34375,-0.433594,0.456055
965.67,0.097168,-0.223633,0.009766
965.68,0.07373,0.128906,-0.288574
965.69,0.005371,0.624023,-0.212402
965.7,-0.152344,0.820313,-0.007324
965.71,-0.360352,0.875,0.216797
965.72,-0.464355,0.862305,0.510254
965.73,-0.530762,0.924316,1.008789
965.74,-0.557129,0.76123,1.246582
965.75,-0.412109,0.359375,1.33252
965.76,-0.217773,0.177734,1.674316
965.77,0.010254,-0.075195,1.748047
965.78,0.277832,-0.307129,1.817383
965.79,0.574707,-0.374023,1.707031
965.8,0.737793,-0.379395,1.459473
965.81,0.768066,-0.320313,1.291992
965.82,0.787109,-0.34082,1.123047
965.83,0.802734,-0.361328,0.935059
965.84,0.797363,-0.373535,0.849609
965.85,0.845215,-0.26416,0.612305
965.86,0.913574,-0.238281,0.465332
965.87,0.723633,-0.138184,0.092773
965.88,0.5050481523691951,0.0006095058703351058,-0.09911204406144432
965.89,0.5234089271795721,0.21576846139632347,-0.08972912003104637
965.9,0.3582296825072717,0.1616558490210232,-0.00776487904802281
965.91,0.3314753321013608,0.2156476518179158,0.10482027212508233
965.92,0.23876554164101732,0.3521325604934553,0.2833659892422566
965.93,0.0581197545595708,0.5315421266206513,0.3592154224681604
965.94,-0.05022202059136027,0.7828318688399332,0.4714007718894262
965.95,0.07823282107984436,0.9474278761540792,0.4674726270473911
965.96,0.23837893749999997,0.8726805625,0.44589819999999997
965.97,0.500468363932463,0.744138109405147,0.5280168118012155
965.98,0.7812323742007901,0.5329942132251074,0.5707133062957512
965.99,1.0472118383149658,0.408407279511557,0.7773082955434929
966.0,1.2774480373800192,0.32591047701474807,1.0511231131210668
966.01,1.533842038316277,0.17246001592119664,1.0961796339822147
966.02,1.8571821880249644,0.04191001046034909,1.082480522331564
966.03,2.0142040940627886,-0.12967894002028657,1.0440643674401147
966.04,2.0066895257864226,-0.35868158505802394,0.9154340146195012
966.05,1.8268795999999998,-0.5781560000000001,0.7528807999999999
966.06,1.575007894022416,-0.7702286894115233,0.6259599358922494
966.07,1.3999126937708866,-0.877584344107513,0.6991561502008337
966.08,1.0926685626516253,-0.8579633065611675,0.5818709423966325
966.09,0.7585036605609643,-0.613209206315284,0.3195364742013618
966.1,0.5570583256962658,-0.342133176672465,0.2156913569050991
966.11,0.39411907292058346,-0.09810221471814384,-0.2200383716497582
966.12,0.041204814028321046,0.32662812280785325,-0.40046555945039136
966.13,-0.2759474131052191,0.6416108325469912,-0.33114010262318416
966.14,-0.515137,0.674316,-0.176758
966.15,-0.645996,0.475586,-0.063965
966.16,-0.689453,0.395996,0.11084
966.17,-0.697754,0.535156,0.536621
966.18,-0.715332,0.711426,0.936523
966.19,-0.689941,0.534668,1.22998
966.2,-0.612305,0.221191,1.450195
966.21,-0.354492,0.05957,1.632813
966.22,-0.03125,-0.078613,1.829102
966.23,0.347656,-0.285156,1.919922
966.24,0.757813,-0.459473,1.934082
966.25,1.057129,-0.586426,1.655273
966.26,1.135742,-0.591797,1.457031
966.27,1.142578,-0.487793,1.162598
966.28,1.245605,-0.5625,1.0
966.29,1.286133,-0.580078,0.768066
966.3,1.305664,-0.488281,0.601563
966.31,1.269043,-0.410645,0.458496
966.32,1.020996,-0.289063,0.147461
966.33,0.773438,-0.01123,-0.087402
966.34,0.558594,0.120117,-0.250977
966.35,0.393066,0.276367,-0.199707
966.36,0.246094,0.457031,0.086426
966.37,0.050781,0.686035,0.344238
966.38,-0.177246,0.970703,0.390137
966.39,-0.254395,1.238281,0.533691
966.4,-0.119141,1.15918,0.376953
966.41,0.043457,0.94873,0.462891
966.42,0.20459,0.797363,0.60498
966.43,0.321289,0.550781,0.75293
966.44,0.519043,0.460449,1.062988
966.45,0.910156,0.484375,1.362793
966.46,1.260742,0.461426,1.482422
966.47,1.606445,0.338867,1.517578
966.48,1.749512,0.070313,1.515625
966.49,1.736328,-0.268555,1.405762
966.5,1.618164,-0.632324,1.220215
966.51,1.421387,-0.946289,1.05127
966.52,1.294434,-1.178711,0.942383
966.53,1.132324,-1.228027,0.847168
966.54,0.893066,-1.044922,0.599609
966.55,0.73291,-0.721191,0.356445
966.56,0.563477,-0.396484,0.030762
966.57,0.400391,-0.068848,-0.318848
966.58,0.064453,0.439941,-0.39502
966.59,-0.256348,0.760254,-0.336914
966.6,-0.545898,0.846191,-0.299805
966.61,-0.825684,0.777344,-0.097168
966.62,-0.936035,0.776855,0.526855
966.63,-0.878418,0.804688,1.046387
966.64,-0.938477,0.666992,1.305176
966.65,-0.856445,0.445313,1.330566
966.66,-0.637207,0.215332,1.473633
966.67,-0.334473,-0.063477,1.780762
966.68,0.019043,-0.373535,1.879395
966.69,0.432129,-0.519531,1.904297
966.7,0.814453,-0.602539,1.748535
966.71,1.038574,-0.563477,1.576172
966.72,1.106445,-0.466309,1.402344
966.73,1.049805,-0.425293,1.060059
966.74,1.083008,-0.496094,0.933594
966.75,1.156738,-0.479004,0.739258
966.76,1.187012,-0.489258,0.647461
966.77,1.137695,-0.528809,0.382324
966.78,1.122559,-0.429199,0.358398
966.79,1.104492,-0.178711,0.174805
966.8,0.75293,0.057617,0.067383
966.81,0.3313056941010613,0.3394248182557894,-0.1539788666657863
966.82,-0.016790955033950006,0.6775563638541328,-0.04274791961248871
966.83,-0.34683570215522197,0.9537143055823525,0.10380128891302867
966.84,-0.4896135057601959,1.271962622039863,0.25346400169775907
966.85,-0.40847681221267385,1.277927276429145,0.22213548459731253
966.86,-0.19010796138805058,1.055934090964628,0.39847281772028803
966.87,0.05053766343803495,0.9162149395305731,0.6709603625800048
966.88,0.23593913423635837,0.6973504684326147,0.6105026146719826
966.89,0.492345975,0.4901735625,0.6472166
966.9,0.8942861754317298,0.4205087863051856,0.7464137275950286
966.91,1.2776678180235077,0.36929429356315324,0.8261626390775907
966.92,1.4192159432134186,0.3472343139371547,0.8058598714953992
966.93,1.5100217687317352,0.3065657044185681,0.7906069417755341
966.94,1.6524592728698084,0.15667354965132563,0.8512767573316837
966.95,1.7546892518951012,-0.019885718409875353,0.8670503131046794
966.96,1.773763376782645,-0.1822616254792495,0.8210114438667757
966.97,1.6631682182864034,-0.3341881984181444,0.7560941962607683
966.98,1.4400148499999998,-0.4606624374999999,0.7406741
966.99,1.2065721799231195,-0.5666271167195632,0.7543971279566303
967.0,0.9773940681966257,-0.6388909223524442,0.5506014714678626
967.01,0.7925192123977355,-0.7367437283606696,0.36782901793895223
967.02,0.6370106509538397,-0.7176680950994974,0.14538056031862745
967.03,0.3892117511852935,-0.47857490448766615,0.10590658276093007
967.04,-0.10241714752519271,-0.31212816516565667,-0.03642057384809916
967.05,-0.08054064594278465,0.007653001609035759,0.12872528594174093
967.06,-0.5482171540825902,0.31282148721460434,0.28253555341668546
967.07,-0.841309,0.421387,0.537109
967.08,-0.90332,0.650879,1.061523
967.09,-0.912598,0.732422,1.312988
967.1,-0.773926,0.696777,1.228027
967.11,-0.601074,0.582031,1.219727
967.12,-0.286621,0.35791,1.269531
967.13,0.06543,0.207031,1.422363
967.14,0.403809,0.125,1.442383
967.15,0.724121,0.085449,1.413574
967.16,1.048828,0.092285,1.406738
967.17,1.232422,0.074219,1.352539
967.18,1.268066,-0.001465,1.286621
967.19,1.217285,-0.129395,1.276855
967.93,0.385742,-0.485352,0.236328
967.94,0.095703,-0.222656,0.205078
967.95,-0.10498,-0.030273,-0.029297
967.96,-0.181152,0.255371,-0.147461
967.97,-0.191406,0.546875,-0.097656
967.98,-0.341797,0.818848,0.226074
967.99,-0.587402,0.954102,0.570313
968.0,-0.753418,0.959473,0.925293
968.01,-0.754395,0.819336,1.152832
968.02,-0.581055,0.600586,1.279785
968.03,-0.312988,0.30957,1.33252
968.04,-0.118164,-0.016602,1.619629
968.05,0.219238,-0.319824,1.912109
968.06,0.568848,-0.496582,1.795898
968.07,0.764648,-0.527832,1.616699
968.08,0.852051,-0.513184,1.538086
968.09,0.94043,-0.458984,1.469238
968.1,0.975586,-0.38916,1.093262
968.11,0.974609,-0.381348,0.981445
968.12,0.895508,-0.394531,0.72998
968.13,0.702637,-0.301758,0.435547
968.14,0.706055,-0.062988,0.379883
968.15,0.50293,-0.004395,0.093262
968.16,0.484375,0.136719,0.009277
968.17,0.407227,0.187012,0.091309
968.18,0.212402,0.205078,0.084961
968.19,0.058594,0.42334,0.165527
968.2,-0.035645,0.77832,0.336914
968.21,0.013184,1.131836,0.528809
968.22,-0.030762,1.334473,0.6875
968.23,-0.047852,1.310547,0.710449
968.24,0.07959,1.077148,0.888184
968.25,0.386719,0.680664,1.097168
968.26,0.687012,0.328613,1.299316
968.27,0.864746,0.103027,1.628418
968.28,0.964355,-0.012695,1.77832
968.29,1.066406,-0.132324,1.647461
968.3,1.158203,-0.317871,1.478516
968.31,1.197266,-0.493164,1.270996
968.32,1.189941,-0.601563,1.033203
968.33,1.190918,-0.69043,0.836914
968.34,1.07959,-0.76123,0.800293
968.35,0.886719,-0.622559,0.5625
968.36,0.678711,-0.383789,0.421875
968.37,0.49004839197932504,-0.09751722806688237,0.04343993696238435
968.38,0.27602302821667307,0.06915656468703096,-0.2643292829316745
968.39,0.03923728203078036,0.18460983212029836,-0.26390247748825935
968.4,-0.21863378981251402,0.4734783099645021,-0.04559304590372004
968.41,-0.5511369155016389,0.6045064909120376,0.1196794760775903
968.42,-0.934909696462161,0.5556847989002892,0.30052058405449084
968.43,-1.1622793960266278,0.6790184781085737,0.8430670857228673
968.44,-1.283843248756128,0.5866063386916955,0.9136727444494006
968.45,-1.0946049749999998,0.6188663750000001,0.9205569
968.46,-0.9977768129190892,0.5758704559860365,0.9776291892717222
968.47,-0.746794719519402,0.37439994325273035,1.0517192198043128
968.48,-0.4153985217413575,0.20206358472379304,1.1617643318073179
968.49,0.06796992817447513,0.04269361536762016,1.1951882525342192
968.5,0.7639947660714587,-0.10899650054226445,1.1931697915683412
968.51,1.3269463344691785,-0.22332614601316753,1.196485824469456
968.52,1.6259453300742208,-0.27283739907455545,1.1539122351731452
968.53,1.6669740543613196,-0.2453729730013548,0.9151257991164334
968.54,1.782000375,-0.30300881249999995,0.8727047
968.55,1.7367966985448104,-0.3960323840984115,0.7160341649007258
968.56,1.5194650997417722,-0.4078646129586276,0.5508938692511038
968.57,1.2529089717615525,-0.38274963558577274,0.4650393198352329
968.58,0.7552102484967181,-0.28668233227432943,0.16144222783354856
968.59,0.42965174352554836,-0.047850649879107476,-0.2222589688099404
968.6,0.1988761113592883,0.2675829356717483,-0.28573041117281495
968.61,-0.08918819087803304,0.5642037686230755,-0.07736519983652843
968.62,-0.2989046670300475,0.725718453481866,-0.03615947438548901
968.63,-0.535645,0.65918,-0.152344
968.64,-0.617188,0.48877,-0.121094
968.65,-0.590332,0.299316,0.012695
968.66,-0.473145,0.31543,0.320801
968.67,-0.040527,0.475586,0.739258
968.68,0.252441,0.481934,0.868652
968.69,0.535156,0.566895,1.173828
968.7,0.918457,0.601074,1.226563
968.71,1.178711,0.584473,1.362305
968.72,1.410156,0.524902,1.554688
968.73,1.64209,0.402832,1.646484
968.74,1.886719,0.196289,1.661621
968.75,2.063965,-0.098145,1.608398
968.76,1.969727,-0.39209,1.47998
968.77,1.672852,-0.580078,1.312988
968.78,1.291992,-0.6875,1.148926
968.79,0.997559,-0.588867,1.129883
968.8,0.60791,-0.474121,0.875
968.81,0.389648,-0.286621,0.566895
968.82,0.034668,-0.231445,0.262695
968.83,-0.106934,-0.278809,-0.134766
968.84,-0.166992,-0.108887,-0.037598
968.85,-0.239258,0.023438,0.03125
968.86,-0.422363,0.045898,-0.055664
968.87,-0.662598,-0.013672,-0.001953
968.88,-0.746094,-0.068848,-0.024902
968.89,-0.633789,-0.067383,0.037598
968.9,-0.472656,-0.115234,0.234863
968.91,-0.366211,-0.127441,0.441406
968.92,-0.216309,0.049316,0.996582
968.93,-0.117188,0.196289,1.473633
968.94,-0.060547,0.225098,1.527832
968.95,0.164551,0.220215,1.604004
968.96,0.509766,0.087402,1.793457
968.97,0.882813,-0.140625,1.953613
968.98,1.144043,-0.353027,1.918457
968.99,1.30127,-0.462402,1.763184
969.0,1.44873,-0.621094,1.510254
969.01,1.576172,-0.680664,1.348145
969.02,1.657715,-0.702148,1.179688
969.03,1.623535,-0.621094,0.960449
969.04,1.409668,-0.458496,0.717773
969.05,1.016602,-0.229004,0.129395
969.06,0.668945,-0.011719,-0.087402
969.07,0.40918,0.150879,-0.245117
969.08,0.272949,0.202148,-0.049316
969.09,0.083984,0.357422,0.174316
969.1,-0.041504,0.651855,0.222656
969.11,-0.093262,0.75293,0.164063
969.12,-0.158691,0.758301,0.249512
969.13,-0.107422,0.754883,0.351074
969.14,0.040039,0.67627,0.541504
969.15,0.257813,0.480469,0.808105
969.16,0.500488,0.282227,1.116211
969.17,0.728027,0.102539,1.376953
969.18,0.890137,-0.084473,1.747559
969.19,0.941406,-0.206055,1.786621
969.2,1.040527,-0.286621,1.731934
969.21,1.225586,-0.451172,1.700684
969.22,1.366211,-0.657227,1.480469
969.23,1.423828,-0.83252,1.298828
969.24,1.378418,-0.983887,0.939453
969.25,1.165527,-0.897461,0.753418
969.26,0.7658637525544344,-0.7162914454631434,0.46768834249166336
969.27,0.4565688345452108,-0.445397211411543,0.27754012742701656
969.28,0.09172403437739196,-0.1865897298876199,0.2347265242426233
969.29,-0.16808043962303332,-0.15595737803319631,-0.015813094133734995
969.3,-0.20588631753884468,-0.0032486787471477374,-0.07812788031652629
969.31,-0.2771837908313406,0.1634611936932846,0.04095152383524037
969.32,-0.4858655941922658,0.1402453046191201,0.03847121291842176
969.33,-0.7673682447790533,0.13222876926305505,0.13028554060931857
969.34,-0.9419000875,0.15841700000000003,0.3617675
969.35,-1.068516283746087,0.2860607453555205,0.7108083753071259
969.36,-1.1367969874498605,0.2963312937213248,0.8967060457991183
969.37,-0.816088766531926,0.1789881639619526,1.0039283026515124
969.38,-0.6240096245338935,0.10877116352804933,1.2838446097858136
969.39,-0.5131709836078311,-0.1173058075342418,1.3195419618076745
969.4,-0.1850961345808423,-0.37176481992163685,1.2792678982445795
969.41,0.3489148902982931,-0.43051002233648394,1.3010443167878147
969.42,0.7949684202340075,-0.3837973965075937,1.1891120860431448
969.43,0.853449175,-0.35833775,1.0235351
969.44,1.0542805085991318,-0.25532076858123043,1.0843408838592932
969.45,1.0694957296393193,-0.2909449044153043,0.8063090825957103
969.46,0.9842708247644594,-0.34021841347554893,0.5263525894058457
969.47,0.9688778100065314,-0.37675104076764676,0.3582748887606681
969.48,0.9361380080938225,-0.4049229066634683,0.24881284151869915
969.49,0.8197882993985492,-0.3031686459651016,0.28174736980703935
969.5,0.6479235845400976,-0.16717286949496724,0.06344599346036842
969.51,0.500606664253374,-0.01104848416730625,-0.22080342997330762
969.52,0.23291,0.229004,-0.090332
969.53,0.141602,0.606934,0.175293
969.54,0.161621,0.931641,0.394531
969.55,0.165039,1.039063,0.465332
969.56,0.244629,1.054199,0.556641
969.57,0.325195,1.107422,0.805664
969.58,0.387695,0.964844,0.981445
969.59,0.469727,0.596191,1.115234
969.6,0.691406,0.286133,1.461426
969.61,0.861328,0.025879,1.86377
969.62,0.88623,-0.140137,1.944336
969.63,0.911133,-0.160156,1.876953
969.64,1.059082,-0.25293,1.702637
969.65,1.187012,-0.479492,1.446289
969.66,1.227539,-0.700684,1.208984
969.67,1.17334,-0.861816,1.004883
969.68,1.020508,-0.900879,0.710449
969.69,0.760254,-0.782227,0.47168
969.7,0.466309,-0.529785,0.308105
969.71,0.20752,-0.228027,0.071777
969.72,-0.051758,0.057617,-0.091309
969.73,-0.191406,0.130371,-0.342285
969.74,-0.227051,0.365234,-0.228027
969.75,-0.373047,0.589355,0.133301
969.76,-0.62793,0.709961,0.48877
969.77,-0.852051,0.811035,0.998047
969.78,-0.896484,0.615723,1.142578
969.79,-0.73291,0.548828,1.352051
969.8,-0.491211,0.491211,1.568848
969.81,-0.370605,0.170898,1.520996
969.82,-0.206055,-0.054688,1.808105
969.83,0.169922,-0.135254,1.946777
969.84,0.534668,-0.138184,1.879883
969.85,0.714355,-0.120117,1.861328
969.86,0.751953,-0.269043,1.600098
969.87,0.751465,-0.398926,1.115234
969.88,0.805664,-0.589844,0.90332
969.89,0.836426,-0.721191,0.659668
969.9,0.833984,-0.69873,0.372559
969.91,0.812988,-0.683105,0.123047
969.92,0.616211,-0.617676,0.120605
969.93,0.399902,-0.384766,-0.109863
969.94,0.191895,-0.120117,-0.152344
969.95,0.152832,0.286621,-0.064941
969.96,0.000488,0.65918,0.094238
969.97,-0.205566,0.953125,0.148926
969.98,-0.30127,1.28418,0.224609
969.99,-0.269531,1.604492,0.517578
970.0,-0.141602,1.697754,0.733398
970.01,0.090332,1.502441,0.926758
970.02,0.446289,1.137695,1.20166
970.03,0.742188,0.67334,1.736816
970.04,0.927734,0.069336,1.87793
970.05,1.108398,-0.252441,2.248535
970.06,1.103027,-0.208496,2.172852
970.07,1.11084,-0.160645,1.821777
970.08,1.204102,-0.362305,1.546387
970.09,1.180176,-0.564453,1.233398
970.1,1.077637,-0.719238,1.195313
970.11,0.9375,-0.790039,1.014648
970.12,0.616211,-0.708984,0.766602
970.13,0.365723,-0.504395,0.293945
970.14,0.30302269872945636,-0.25799872133205237,-0.033958158583269504
970.15,0.2267079618094079,0.06247125758217087,-0.23053656586425908
970.16,0.08507597620172183,0.26949180492892755,-0.24783617432646357
970.17,-0.17851107072224154,0.36286978605572956,-0.19943286935194843
970.18,-0.4059834989608925,0.369172199164023,-0.16003680228128783
970.19,-0.5586247084179053,0.2904133560698223,-0.013213235048447791
970.2,-0.6540135114636116,0.2075496364254627,0.12447807670375798
970.21,-0.6923559817432443,0.22168408827493252,0.2987412512629409
970.22,-0.7847109874999999,0.3918763125,0.7516601
970.23,-0.8898435991097726,0.41434301938676005,0.9919849835969807
970.24,-0.9498462606284936,0.29441105211787183,0.9812037393452373
970.25,-0.8136206680405043,0.1611474551557238,1.0443758488109984
970.26,-0.46150499762305114,-0.04954387191546242,1.2266272018741595
970.27,0.3068281023526894,-0.20982480603017312,1.2892692239221957
970.28,0.9118324754682274,-0.28232607877896737,1.2984044723722108
970.29,1.2867178964961032,-0.32574380836882033,1.271652441090711
970.3,1.655096425252319,-0.3269898108208209,1.0218318751998696
970.31,1.6976255500000001,-0.36621125,1.0408690999999999
